Nom;Sexe;Age;Nation;Continent;Ranking;Kata;Style;Note;N_Tour;Competition;Region_monde;Ceinture;Victoire;Type_Compet
Armada_Ruiz_Andrea;F;24;VEN;South_Am;53;Ohan_Dai;Shito;38,3;Pool_1;K1_Paris;West_EUR;R;False;K1
Putri_Aprilia_Krisda;F;25;INA;Est_Asia;34;Ohan_Dai;Shito;38,7;Pool_1;K1_Paris;West_EUR;B;True;K1
Bozan_Dilara;F;27;TUR;Europe;7;Kururunfa;Shito;40,7;Pool_1;K1_Paris;West_EUR;R;True;K1
Minano_Lanyfer;F;20;SUI;Europe;43;Kururunfa;Shito;38,8;Pool_1;K1_Paris;West_EUR;B;False;K1
Putri_Aprilia_Krisda;F;25;INA;Est_Asia;34;Papuren;Shito;38,7;Pool_2;K1_Paris;West_EUR;R;False;K1
Bozan_Dilara;F;27;TUR;Europe;7;Papuren;Shito;39,3;Pool_2;K1_Paris;West_EUR;B;True;K1
Armada_Ruiz_Andrea;F;24;VEN;South_Am;53;Chibana_No_Kushanku;Shito;37,6;Pool_2;K1_Paris;West_EUR;R;False;K1
Minano_Lanyfer;F;20;SUI;Europe;43;Ohan_Dai;Shito;37,6;Pool_2;K1_Paris;West_EUR;B;True;K1
Armada_Ruiz_Andrea;F;24;VEN;South_Am;53;Papuren;Shito;38,9;Pool_3;K1_Paris;West_EUR;R;False;K1
Bozan_Dilara;F;27;TUR;Europe;7;Ohan_Dai;Shito;40,9;Pool_3;K1_Paris;West_EUR;B;True;K1
Putri_Aprilia_Krisda;F;25;INA;Est_Asia;34;Suparinpei;Shito;38,3;Pool_3;K1_Paris;West_EUR;R;False;K1
Minano_Lanyfer;F;20;SUI;Europe;43;Papuren;Shito;39,1;Pool_2;K1_Paris;West_EUR;B;True;K1
Tsiakmaki_Athina;F;16;GRE;Europe;24;Anan_Dai;Shito;37,8;Pool_1;K1_Paris;West_EUR;R;True;K1
Williams_Danni;F;19;ENG;Europe;78;Kururunfa;Shito;37,7;Pool_1;K1_Paris;West_EUR;B;False;K1
Miskova_Veronika;F;31;CZE;Europe;28;Suparinpei;Shito;39,4;Pool_1;K1_Paris;West_EUR;R;False;K1
Ohuchi_Mirisa;F;22;JPN;Est_Asia;6;Chibana_No_Kushanku;Shito;42,1;Pool_1;K1_Paris;West_EUR;B;True;K1
Williams_Danni;F;19;ENG;Europe;78;Papuren;Shito;37,2;Pool_2;K1_Paris;West_EUR;R;False;K1
Miskova_Veronika;F;31;CZE;Europe;28;Kururunfa;Shito;38,9;Pool_2;K1_Paris;West_EUR;B;True;K1
Tsiakmaki_Athina;F;16;GRE;Europe;24;Suparinpei;Shito;37,7;Pool_2;K1_Paris;West_EUR;R;False;K1
Ohuchi_Mirisa;F;22;JPN;Est_Asia;6;Suparinpei;Shito;40,9;Pool_2;K1_Paris;West_EUR;B;True;K1
Tsiakmaki_Athina;F;16;GRE;Europe;24;Papuren;Shito;39,3;Pool_3;K1_Paris;West_EUR;R;False;K1
Miskova_Veronika;F;31;CZE;Europe;28;Papuren;Shito;39,9;Pool_3;K1_Paris;West_EUR;B;True;K1
Williams_Danni;F;19;ENG;Europe;78;Anan;Shito;37,5;Pool_3;K1_Paris;West_EUR;R;False;K1
Ohuchi_Mirisa;F;22;JPN;Est_Asia;6;Nipaipo;Shito;41,6;Pool_3;K1_Paris;West_EUR;B;True;K1
Morales_Ozuna_Gema;F;28;ESP;Europe;32;Chibana_No_Kushanku;Shito;38,6;Pool_1;K1_Paris;West_EUR;R;True;K1
Feracci_Alexandra;F;31;FRA;Europe;45;Papuren;Shito;37;Pool_1;K1_Paris;West_EUR;B;False;K1
Donofrio_Terryana;F;27;ITA;Europe;10;Kururunfa;Shito;39,7;Pool_1;K1_Paris;West_EUR;R;True;K1
Jay_Shirley;F;16;GER;Europe;19;Papuren;Shito;34,9;Pool_1;K1_Paris;West_EUR;B;False;K1
Feracci_Alexandra;F;31;FRA;Europe;45;Kishimoto_No_Kushanku;Shito;39;Pool_2;K1_Paris;West_EUR;R;False;K1
Donofrio_Terryana;F;27;ITA;Europe;10;Ohan_Dai;Shito;41;Pool_2;K1_Paris;West_EUR;B;True;K1
Morales_Ozuna_Gema;F;28;ESP;Europe;32;Suparinpei;Shito;39,4;Pool_2;K1_Paris;West_EUR;R;True;K1
Jay_Shirley;F;16;GER;Europe;19;Chatanyara_Kushanku;Shito;39,3;Pool_2;K1_Paris;West_EUR;B;False;K1
Morales_Ozuna_Gema;F;28;ESP;Europe;32;Chatanyara_Kushanku;Shito;39,4;Pool_3;K1_Paris;West_EUR;R;False;K1
Donofrio_Terryana;F;27;ITA;Europe;10;Papuren;Shito;41;Pool_3;K1_Paris;West_EUR;B;True;K1
Feracci_Alexandra;F;31;FRA;Europe;45;Kururunfa;Shito;39,5;Pool_3;K1_Paris;West_EUR;R;True;K1
Jay_Shirley;F;16;GER;Europe;19;Anan_Dai;Shito;37,9;Pool_3;K1_Paris;West_EUR;B;False;K1
Lo_Sum_Man;F;22;HKG;Est_Asia;36;Papuren;Shito;39,1;Pool_1;K1_Paris;West_EUR;R;True;K1
Mariana_Semblano;F;23;POR;Europe;124;Ohan_Dai;Shito;36,9;Pool_1;K1_Paris;West_EUR;B;False;K1
Azuma_Saeko;F;23;JPN;Est_Asia;9;Chatanyara_Kushanku;Shito;40,6;Pool_1;K1_Paris;West_EUR;R;True;K1
Kokumai_Sakura;F;31;USA;North_Am;5;Papuren;Shito;39,7;Pool_1;K1_Paris;West_EUR;B;False;K1
Mariana_Semblano;F;23;POR;Europe;124;Suparinpei;Shito;37,8;Pool_2;K1_Paris;West_EUR;R;False;K1
Azuma_Saeko;F;23;JPN;Est_Asia;9;Suparinpei;Shito;41,3;Pool_2;K1_Paris;West_EUR;B;True;K1
Lo_Sum_Man;F;22;HKG;Est_Asia;36;Chatanyara_Kushanku;Shito;39,3;Pool_2;K1_Paris;West_EUR;R;False;K1
Kokumai_Sakura;F;31;USA;North_Am;5;Chibana_No_Kushanku;Shito;39,6;Pool_2;K1_Paris;West_EUR;B;True;K1
Lo_Sum_Man;F;22;HKG;Est_Asia;36;Suparinpei;Shito;39,7;Pool_3;K1_Paris;West_EUR;R;False;K1
Azuma_Saeko;F;23;JPN;Est_Asia;9;Papuren;Shito;42,1;Pool_3;K1_Paris;West_EUR;B;True;K1
Mariana_Semblano;F;23;POR;Europe;124;Kururunfa;Shito;37,1;Pool_3;K1_Paris;West_EUR;R;False;K1
Kokumai_Sakura;F;31;USA;North_Am;5;Kururunfa;Shito;39,8;Pool_3;K1_Paris;West_EUR;B;True;K1
Juettner_Jasmin;F;31;GER;Europe;28;Gojushiho_Sho;Shotokan;38,4;Pool_1;K1_Paris;West_EUR;R;False;K1
Afsaneh_Mahsa;F;36;IRI;M_O;26;Kishimoto_No_Kushanku;Shito;39,4;Pool_1;K1_Paris;West_EUR;B;True;K1
Vanusanikova_Jana;F;24;SVK;Europe;62;Papuren;Shito;37,1;Pool_1;K1_Paris;West_EUR;R;False;K1
Manca_Chiara;F;19;BEL;Europe;22;Ohan_Dai;Shito;38,9;Pool_1;K1_Paris;West_EUR;B;True;K1
Afsaneh_Mahsa;F;36;IRI;M_O;26;Gojushiho_Dai;Shotokan;39,1;Pool_2;K1_Paris;West_EUR;R;True;K1
Vanusanikova_Jana;F;24;SVK;Europe;62;Suparinpei;Shito;36,6;Pool_2;K1_Paris;West_EUR;B;False;K1
Juettner_Jasmin;F;31;GER;Europe;28;Unsu;Shotokan;38,6;Pool_2;K1_Paris;West_EUR;R;False;K1
Manca_Chiara;F;19;BEL;Europe;22;Suparinpei;Shito;39,2;Pool_2;K1_Paris;West_EUR;B;True;K1
Juettner_Jasmin;F;31;GER;Europe;28;Sansai;Shotokan;39;Pool_3;K1_Paris;West_EUR;R;True;K1
Vanusanikova_Jana;F;24;SVK;Europe;62;Anan_Dai;Shito;36,8;Pool_3;K1_Paris;West_EUR;B;False;K1
Afsaneh_Mahsa;F;36;IRI;M_O;26;Chatanyara_Kushanku;Shito;40,8;Pool_3;K1_Paris;West_EUR;R;True;K1
Manca_Chiara;F;19;BEL;Europe;22;Papuren;Shito;39,4;Pool_3;K1_Paris;West_EUR;B;False;K1
Casale_Carol;F;25;ITA;Europe;33;Papuren;Shito;40,3;Pool_1;K1_Paris;West_EUR;R;True;K1
Turner_Nicole;F;21;ENG;Europe;110;Papuren;Shito;37,8;Pool_1;K1_Paris;West_EUR;B;False;K1
EnNesry_Aya;F;24;MAR;North_Africa;8;Unsu;Shotokan;38,6;Pool_1;K1_Paris;West_EUR;R;False;K1
Ono_Maho;F;25;JPN;Est_Asia;4;Chibana_No_Kushanku;Shito;41,9;Pool_1;K1_Paris;West_EUR;B;True;K1
Turner_Nicole;F;21;ENG;Europe;110;Ohan_Dai;Shito;37;Pool_2;K1_Paris;West_EUR;R;False;K1
EnNesry_Aya;F;24;MAR;North_Africa;8;Gojushiho_Sho;Shotokan;40,2;Pool_2;K1_Paris;West_EUR;B;True;K1
Casale_Carol;F;25;ITA;Europe;33;Chibana_No_Kushanku;Shito;40,7;Pool_2;K1_Paris;West_EUR;R;False;K1
Ono_Maho;F;25;JPN;Est_Asia;4;Papuren;Shito;42,2;Pool_2;K1_Paris;West_EUR;B;True;K1
Casale_Carol;F;25;ITA;Europe;33;Chatanyara_Kushanku;Shito;38,7;Pool_3;K1_Paris;West_EUR;R;True;K1
EnNesry_Aya;F;24;MAR;North_Africa;8;Gankaku;Shotokan;37,9;Pool_3;K1_Paris;West_EUR;B;False;K1
Turner_Nicole;F;21;ENG;Europe;110;Chatanyara_Kushanku;Shito;36,7;Pool_3;K1_Paris;West_EUR;R;False;K1
Ono_Maho;F;25;JPN;Est_Asia;4;Nipaipo;Shito;41;Pool_3;K1_Paris;West_EUR;B;True;K1
Cruz_Ana;F;29;POR;Europe;15;Anan;Shito;37,9;Pool_1;K1_Paris;West_EUR;R;False;K1
Taily_Helvetia;F;25;FRA;Europe;21;Gojushiho_Sho;Shotokan;38,2;Pool_1;K1_Paris;West_EUR;B;True;K1
Shimizu_Natsuki;F;26;JPN;Est_Asia;17;Kururunfa;Shito;40;Pool_1;K1_Paris;West_EUR;R;True;K1
Garcia_Lozano_Paola;F;18;ESP;Europe;11;Papuren;Shito;39,3;Pool_1;K1_Paris;West_EUR;B;False;K1
Taily_Helvetia;F;25;FRA;Europe;21;Gojushiho_Dai;Shotokan;39,7;Pool_2;K1_Paris;West_EUR;R;False;K1
Shimizu_Natsuki;F;26;JPN;Est_Asia;17;Suparinpei;Shito;41;Pool_2;K1_Paris;West_EUR;B;True;K1
Cruz_Ana;F;29;POR;Europe;15;Papuren;Shito;38,7;Pool_2;K1_Paris;West_EUR;R;False;K1
Garcia_Lozano_Paola;F;18;ESP;Europe;11;Suparinpei;Shito;39,6;Pool_2;K1_Paris;West_EUR;B;True;K1
Cruz_Ana;F;29;POR;Europe;15;Ohan_Dai;Shito;38,7;Pool_3;K1_Paris;West_EUR;R;False;K1
Shimizu_Natsuki;F;26;JPN;Est_Asia;17;Anan;Shito;40,7;Pool_3;K1_Paris;West_EUR;B;True;K1
Taily_Helvetia;F;25;FRA;Europe;21;Gankaku;Shotokan;39,5;Pool_3;K1_Paris;West_EUR;R;True;K1
Garcia_Lozano_Paola;F;18;ESP;Europe;11;Chatanyara_Kushanku;Shito;39,1;Pool_3;K1_Paris;West_EUR;B;False;K1
Xenou_Georgia_Archontia;F;26;GRE;Europe;14;Papuren;Shito;39,8;Pool_1;K1_Paris;West_EUR;R;True;K1
Dominici_Roberta;F;17;ITA;Europe;9;Anan_Dai;Shito;37,5;Pool_1;K1_Paris;West_EUR;B;False;K1
Xenou_Georgia_Archontia;F;26;GRE;Europe;14;Chatanyara_Kushanku;Shito;39,9;Pool_2;K1_Paris;West_EUR;R;False;K1
Lau_Mo_Sheung_Grace;F;32;HKG;Est_Asia;1;Tomari_Bassai;Shito;41,9;Pool_1;K1_Paris;West_EUR;B;True;K1
Dominici_Roberta;F;17;ITA;Europe;9;Ohan_Dai;Shito;37,5;Pool_2;K1_Paris;West_EUR;R;False;K1
Lau_Mo_Sheung_Grace;F;32;HKG;Est_Asia;1;Chibana_No_Kushanku;Shito;39,4;Pool_2;K1_Paris;West_EUR;B;True;K1
Bozan_Dilara;F;27;TUR;Europe;7;Anan_Dai;Shito;40,8;R1;K1_Paris;West_EUR;R;False;K1
Ohuchi_Mirisa;F;22;JPN;Est_Asia;6;Papuren;Shito;42,8;R1;K1_Paris;West_EUR;B;True;K1
Donofrio_Terryana;F;27;ITA;Europe;10;Suparinpei;Shito;41,9;R1;K1_Paris;West_EUR;R;False;K1
Azuma_Saeko;F;23;JPN;Est_Asia;9;Chibana_No_Kushanku;Shito;43;R1;K1_Paris;West_EUR;B;True;K1
Afsaneh_Mahsa;F;36;IRI;M_O;26;Unsu;Shotokan;40,9;R1;K1_Paris;West_EUR;R;False;K1
Ono_Maho;F;25;JPN;Est_Asia;4;Suparinpei;Shito;42,5;R1;K1_Paris;West_EUR;B;True;K1
Shimizu_Natsuki;F;26;JPN;Est_Asia;17;Chatanyara_Kushanku;Shito;41,1;R1;K1_Paris;West_EUR;R;False;K1
Lau_Mo_Sheung_Grace;F;32;HKG;Est_Asia;1;Suparinpei;Shito;42,9;R1;K1_Paris;West_EUR;B;True;K1
Ohuchi_Mirisa;F;22;JPN;Est_Asia;6;Chatanyara_Kushanku;Shito;42,1;R2;K1_Paris;West_EUR;R;False;K1
Azuma_Saeko;F;23;JPN;Est_Asia;9;Oyadomari_No_Passai;Shito;43;R2;K1_Paris;West_EUR;B;True;K1
Ono_Maho;F;25;JPN;Est_Asia;4;Chatanyara_Kushanku;Shito;42,7;R2;K1_Paris;West_EUR;R;True;K1
Lau_Mo_Sheung_Grace;F;32;HKG;Est_Asia;1;Chatanyara_Kushanku;Shito;42,1;R2;K1_Paris;West_EUR;B;False;K1
Donofrio_Terryana;F;27;ITA;Europe;10;Anan_Dai;Shito;41,9;Bronze;K1_Paris;West_EUR;R;False;K1
Ohuchi_Mirisa;F;22;JPN;Est_Asia;6;Papuren;Shito;43,5;Bronze;K1_Paris;West_EUR;B;True;K1
Afsaneh_Mahsa;F;36;IRI;M_O;26;Chibana_No_Kushanku;Shito;41;Bronze;K1_Paris;West_EUR;R;False;K1
Lau_Mo_Sheung_Grace;F;32;HKG;Est_Asia;1;Papuren;Shito;43,6;Bronze;K1_Paris;West_EUR;B;True;K1
Azuma_Saeko;F;23;JPN;Est_Asia;9;Chatanyara_Kushanku;Shito;43,6;Final;K1_Paris;West_EUR;R;False;K1
Ono_Maho;F;25;JPN;Est_Asia;4;Papuren;Shito;44;Final;K1_Paris;West_EUR;B;True;K1
Ortiz_Aquino_Jeffersont;M;24;VEN;South_Am;61;Papuren;Shito;40,7;Pool_1;K1_Paris;West_EUR;R;False;K1
Ozdemir_Enes;M;22;TUR;Europe;17;Gojushiho_Sho;Shotokan;42,4;Pool_1;K1_Paris;West_EUR;B;True;K1
Abe_Sakichi;M;21;JPN;Est_Asia;8;Ohan ;Shito;43,5;Pool_1;K1_Paris;West_EUR;R;True;K1
Kimura_Dyun;M;34;BRA;South_Am;33;Papuren;Shito;38,6;Pool_1;K1_Paris;West_EUR;B;False;K1
Ozdemir_Enes;M;22;TUR;Europe;17;Unsu;Shotokan;42,8;Pool_2;K1_Paris;West_EUR;R;True;K1
Abe_Sakichi;M;21;JPN;Est_Asia;8;Ohan_Dai;Shito;42;Pool_2;K1_Paris;West_EUR;B;False;K1
Ortiz_Aquino_Jeffersont;M;24;VEN;South_Am;61;Anan_Dai;Shito;40,8;Pool_2;K1_Paris;West_EUR;R;True;K1
Kimura_Dyun;M;34;BRA;South_Am;33;Ohan_Dai;Shito;39,4;Pool_2;K1_Paris;West_EUR;B;False;K1
Ortiz_Aquino_Jeffersont;M;24;VEN;South_Am;61;Ohan_Dai;Shito;40,9;Pool_3;K1_Paris;West_EUR;R;False;K1
Abe_Sakichi;M;21;JPN;Est_Asia;8;Anan_Dai;Shito;43,3;Pool_3;K1_Paris;West_EUR;B;True;K1
Ozdemir_Enes;M;22;TUR;Europe;17;Gojushiho_Dai;Shotokan;42,1;Pool_3;K1_Paris;West_EUR;R;True;K1
Kimura_Dyun;M;34;BRA;South_Am;33;Anan;Shito;38,8;Pool_3;K1_Paris;West_EUR;B;False;K1
Hussain_Mohammad;M;27;KUW;M_O;19;Gojushiho_Sho;Shotokan;40,6;Pool_1;K1_Paris;West_EUR;R;False;K1
Iodice_Alessandro;M;31;ITA;Europe;24;Gojushiho_Sho;Shotokan;41,4;Pool_1;K1_Paris;West_EUR;B;True;K1
Harrison_James;M;21;ENG;Europe;34;Chatanyara_Kushanku;Shito;38,6;Pool_1;K1_Paris;West_EUR;R;False;K1
Torres_Gutierrez_Ariel;M;26;USA;North_Am;2;Ohan;Shito;42,4;Pool_1;K1_Paris;West_EUR;B;True;K1
Iodice_Alessandro;M;31;ITA;Europe;24;Enpi;Shotokan;40,3;Pool_2;K1_Paris;West_EUR;R;True;K1
Harrison_James;M;21;ENG;Europe;34;Papuren;Shito;38,9;Pool_2;K1_Paris;West_EUR;B;False;K1
Hussain_Mohammad;M;27;KUW;M_O;19;Gojushiho_Dai;Shotokan;39,2;Pool_2;K1_Paris;West_EUR;R;False;K1
Torres_Gutierrez_Ariel;M;26;USA;North_Am;2;Kururunfa;Shito;41,8;Pool_2;K1_Paris;West_EUR;B;True;K1
Hussain_Mohammad;M;27;KUW;M_O;19;Unsu;Shotokan;39,6;Pool_3;K1_Paris;West_EUR;R;True;K1
Harrison_James;M;21;ENG;Europe;34;Suparinpei;Shito;38;Pool_3;K1_Paris;West_EUR;B;False;K1
Iodice_Alessandro;M;31;ITA;Europe;24;Unsu;Shotokan;41,5;Pool_3;K1_Paris;West_EUR;R;False;K1
Torres_Gutierrez_Ariel;M;26;USA;North_Am;2;Ohan_Dai;Shito;43,2;Pool_3;K1_Paris;West_EUR;B;True;K1
Almosawi_Sayed_Mohammed;M;29;KUW;M_O;25;Gojushiho_Dai;Shotokan;40,5;Pool_1;K1_Paris;West_EUR;R;False;K1
Hung_Ho_Wai_Howard;M;31;HKG;Est_Asia;21;Ohan;Shito;41,3;Pool_1;K1_Paris;West_EUR;B;True;K1
Kikuchi_Ryonosuke;M;24;JPN;Est_Asia;12;Anan_Dai;Shito;41,7;Pool_1;K1_Paris;West_EUR;R;True;K1
Zaresta_Yuda_Ahmad_Zigi;M;26;INA;Est_Asia;72;Unsu;Shotokan;38,8;Pool_1;K1_Paris;West_EUR;B;False;K1
Hung_Ho_Wai_Howard;M;31;HKG;Est_Asia;21;Chibana_No_Kushanku;Shito;40,9;Pool_2;K1_Paris;West_EUR;R;False;K1
Kikuchi_Ryonosuke;M;24;JPN;Est_Asia;12;Ohan_Dai;Shito;41,4;Pool_2;K1_Paris;West_EUR;B;True;K1
Almosawi_Sayed_Mohammed;M;29;KUW;Est_Asia;25;Unsu;Shotokan;40,6;Pool_2;K1_Paris;West_EUR;R;True;K1
Zaresta_Yuda_Ahmad_Zigi;M;26;INA;Est_Asia;72;Gankaku;Shotokan;39,9;Pool_2;K1_Paris;West_EUR;B;False;K1
Almosawi_Sayed_Mohammed;M;29;KUW;Est_Asia;25;Gojushiho_Sho;Shotokan;41;Pool_3;K1_Paris;West_EUR;R;False;K1
Kikuchi_Ryonosuke;M;24;JPN;Est_Asia;12;Anan;Shito;42,3;Pool_3;K1_Paris;West_EUR;B;True;K1
Hung_Ho_Wai_Howard;M;31;HKG;Est_Asia;21;Ohan_Dai;Shito;41,6;Pool_3;K1_Paris;West_EUR;R;True;K1
Zaresta_Yuda_Ahmad_Zigi;M;26;INA;Est_Asia;72;Sochin;Shotokan;39,8;Pool_3;K1_Paris;West_EUR;B;False;K1
Moto_Ryuji;M;26;JPN;Est_Asia;10;Gojushiho_Sho;Shotokan;42,5;Pool_1;K1_Paris;West_EUR;R;True;K1
Benmekhlouf_Saber;M;23;ALG;North_Africa;20;Gojushiho_Sho;Shotokan;39,2;Pool_1;K1_Paris;West_EUR;B;False;K1
Ujihara_Yuki;M;23;SUI;Europe;38;Papuren;Shito;40,1;Pool_1;K1_Paris;West_EUR;R;False;K1
Quintero_Capdevila_Damian_Hugo;M;39;ESP;Europe;5;Kururunfa;Shito;42,4;Pool_1;K1_Paris;West_EUR;B;True;K1
Benmekhlouf_Saber;M;23;ALG;North_Africa;20;Unsu;Shotokan;39,8;Pool_2;K1_Paris;West_EUR;R;False;K1
Ujihara_Yuki;M;23;SUI;Europe;38;Kururunfa;Shito;40,7;Pool_2;K1_Paris;West_EUR;B;True;K1
Moto_Ryuji;M;26;JPN;Est_Asia;10;Sochin;Shotokan;43,4;Pool_2;K1_Paris;West_EUR;R;True;K1
Quintero_Capdevila_Damian_Hugo;M;39;ESP;Europe;5;Anan_Dai;Shito;42,8;Pool_2;K1_Paris;West_EUR;B;False;K1
Moto_Ryuji;M;26;JPN;Est_Asia;10;Enpi;Shotokan;42,5;Pool_3;K1_Paris;West_EUR;R;True;K1
Ujihara_Yuki;M;23;SUI;Europe;38;Suparinpei;Shito;40,9;Pool_3;K1_Paris;West_EUR;B;False;K1
Benmekhlouf_Saber;M;23;ALG;North_Africa;20;Gojushiho_Dai;Shotokan;40,3;Pool_3;K1_Paris;West_EUR;R;False;K1
Quintero_Capdevila_Damian_Hugo;M;39;ESP;Europe;5;Pachu;Shito;42,1;Pool_3;K1_Paris;West_EUR;B;True;K1
Martin_Romero_Raul;M;22;ESP;Europe;67;Chibana_No_Kushanku;Shito;41;Pool_1;K1_Paris;West_EUR;R;False;K1
Moto_Kazumasa;M;28;JPN;Est_Asia;4;Gojushiho_Dai;Shotokan;42,6;Pool_1;K1_Paris;West_EUR;B;True;K1
Ghinami_Alessio;M;21;ITA;Europe;9;Gojushiho_Sho;Shotokan;40,4;Pool_1;K1_Paris;West_EUR;R;True;K1
Hrcka_Roman;M;20;SVK;Europe;29;Suparinpei;Shito;38,3;Pool_1;K1_Paris;West_EUR;B;False;K1
Moto_Kazumasa;M;28;JPN;Est_Asia;4;Unsu;Shotokan;42,3;Pool_2;K1_Paris;West_EUR;R;True;K1
Ghinami_Alessio;M;21;ITA;Europe;9;Gojushiho_Dai;Shotokan;40,5;Pool_2;K1_Paris;West_EUR;B;False;K1
Martin_Romero_Raul;M;22;ESP;Europe;67;Ohan_Dai;Shito;40,5;Pool_2;K1_Paris;West_EUR;R;True;K1
Hrcka_Roman;M;20;SVK;Europe;29;Papuren;Shito;39,1;Pool_2;K1_Paris;West_EUR;B;False;K1
Martin_Romero_Raul;M;22;ESP;Europe;67;Chatanyara_Kushanku;Shito;41,9;Pool_3;K1_Paris;West_EUR;R;True;K1
Ghinami_Alessio;M;21;ITA;Europe;9;Unsu;Shotokan;40,6;Pool_3;K1_Paris;West_EUR;B;False;K1
Moto_Kazumasa;M;28;JPN;Est_Asia;4;Sochin;Shotokan;42;Pool_3;K1_Paris;West_EUR;R;True;K1
Hrcka_Roman;M;20;SVK;Europe;29;Chibana_No_Kushanku;Shito;39,2;Pool_3;K1_Paris;West_EUR;B;False;K1
Abu_Wahib_Jonas;M;16;GER;Europe;13;Kanku_Sho;Shotokan;38,3;Pool_1;K1_Paris;West_EUR;R;False;K1
Ngoan_Franck;M;24;FRA;Europe;35;Gojushiho_Sho;Shotokan;38,7;Pool_1;K1_Paris;West_EUR;B;True;K1
Tozaki_Taishi;M;24;USA;North_Am;41;Chatanyara_Kushanku;Shito;40;Pool_1;K1_Paris;West_EUR;R;False;K1
Sofuoglu_Ali;M;29;TUR;Europe;3;Gojushiho_Sho;Shotokan;42,2;Pool_1;K1_Paris;West_EUR;B;True;K1
Ngoan_Franck;M;24;FRA;Europe;35;Unsu;Shotokan;40,5;Pool_2;K1_Paris;West_EUR;R;True;K1
Tozaki_Taishi;M;24;USA;North_Am;41;Anan_Dai;Shito;40,4;Pool_2;K1_Paris;West_EUR;B;False;K1
Abu_Wahib_Jonas;M;16;GER;Europe;13;Unsu;Shotokan;38,9;Pool_2;K1_Paris;West_EUR;R;False;K1
Sofuoglu_Ali;M;29;TUR;Europe;3;Sochin;Shotokan;41,3;Pool_2;K1_Paris;West_EUR;B;True;K1
Abu_Wahib_Jonas;M;16;GER;Europe;13;Gojushiho_Dai;Shotokan;40,2;Pool_3;K1_Paris;West_EUR;R;False;K1
Tozaki_Taishi;M;24;USA;North_Am;41;Anan;Shito;41,9;Pool_3;K1_Paris;West_EUR;B;True;K1
Ngoan_Franck;M;24;FRA;Europe;35;Kanku_Sho;Shotokan;40,5;Pool_3;K1_Paris;West_EUR;R;False;K1
Sofuoglu_Ali;M;29;TUR;Europe;3;Unsu;Shotokan;41,6;Pool_3;K1_Paris;West_EUR;B;True;K1
Comanescu_Petru;M;20;ROU;Europe;45;Gojushiho_Sho;Shotokan;38,7;Pool_1;K1_Paris;West_EUR;R;False;K1
Nagy_Botond;M;29;HUN;Europe;23;Papuren;Shito;39,4;Pool_1;K1_Paris;West_EUR;B;True;K1
Almosawi_Sayed_Salman;M;29;KUW;M_O;36;Unsu;Shotokan;40,3;Pool_1;K1_Paris;West_EUR;R;True;K1
Busato_Mattia;M;31;ITA;Europe;16;Anan_Dai;Shito;40,2;Pool_1;K1_Paris;West_EUR;B;False;K1
Nagy_Botond;M;29;HUN;Europe;23;Anan_Dai;Shito;39,8;Pool_2;K1_Paris;West_EUR;R;True;K1
Almosawi_Sayed_Salman;M;29;KUW;M_O;36;Gojushiho_Sho;Shotokan;39,6;Pool_2;K1_Paris;West_EUR;B;False;K1
Comanescu_Petru;M;20;ROU;Europe;45;Unsu;Shotokan;39,2;Pool_2;K1_Paris;West_EUR;R;False;K1
Busato_Mattia;M;31;ITA;Europe;16;Unsu;Shotokan;40,9;Pool_2;K1_Paris;West_EUR;B;True;K1
Comanescu_Petru;M;20;ROU;Europe;45;Kanku_Sho;Shotokan;38,5;Pool_3;K1_Paris;West_EUR;R;False;K1
Almosawi_Sayed_Salman;M;29;KUW;M_O;36;Kanku_Sho;Shotokan;39,4;Pool_3;K1_Paris;West_EUR;B;True;K1
Nagy_Botond;M;29;HUN;Europe;23;Ohan_Dai;Shito;38,1;Pool_3;K1_Paris;West_EUR;R;False;K1
Busato_Mattia;M;31;ITA;Europe;16;Gojushiho_Dai;Shotokan;42;Pool_3;K1_Paris;West_EUR;B;True;K1
Tozaki_Gakuji;M;32;USA;North_Am;27;Suparinpei;Shito;39,4;Pool_1;K1_Paris;West_EUR;R;True;K1
Duran_Kutluhan;M;23;TUR;Europe;56;Gojushiho_Sho;Shotokan;38,6;Pool_1;K1_Paris;West_EUR;B;False;K1
Casanova_Guerrero_Cleiver;M;34;VEN;South_Am;22;Kyan_No_Chinto;Shito;39,1;Pool_1;K1_Paris;West_EUR;R;False;K1
Nishiyama_Kakeru;M;28;JPN;Est_Asia;1;Kururunfa;Shito;41,6;Pool_1;K1_Paris;West_EUR;B;True;K1
Duran_Kutluhan;M;23;TUR;Europe;56;Gojushiho_Dai;Shotokan;38,9;Pool_2;K1_Paris;West_EUR;R;True;K1
Casanova_Guerrero_Cleiver;M;34;VEN;South_Am;22;Unsu;Shotokan;37,6;Pool_2;K1_Paris;West_EUR;B;False;K1
Tozaki_Gakuji;M;32;USA;North_Am;27;Anan;Shito;39,7;Pool_2;K1_Paris;West_EUR;R;False;K1
Nishiyama_Kakeru;M;28;JPN;Est_Asia;1;Chibana_No_Kushanku;Shito;41,8;Pool_2;K1_Paris;West_EUR;B;True;K1
Tozaki_Gakuji;M;32;USA;North_Am;27;Anan_Dai;Shito;41,7;Pool_3;K1_Paris;West_EUR;R;True;K1
